TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN008561,04-08-2024,Laptop,Electronics,North,Online,4,3468.94,13875.76,Credit Card,CUST01990
TXN008562,22-11-2025,Badminton Racket,Sports,North,Online,5,470.4,2352,Net Banking,CUST00297
TXN008563,17-12-2025,Hair Oil,Beauty,South,Online,8,4068.55,32548.4,UPI,CUST01970
TXN008564,25-06-2025,Face Wash,Beauty,North,Offline,1,6444.22,6444.22,Net Banking,CUST01028
TXN008565,30-04-2024,Jeans,Clothing,East,Offline,7,3994.24,27959.68,Cash,CUST02967
TXN008566,06-06-2024,Badminton Racket,Sports,South,Online,10,3106.6,31066,Cash,CUST00829
TXN008567,29-12-2024,Rice Bag,Grocery,East,Online,5,7978.34,39891.7,Cash,CUST01648
TXN008568,21-07-2025,Smartphone,Electronics,South,Offline,10,8345.38,83453.8,UPI,CUST02813
TXN008569,02-01-2024,Kurta,Clothing,West,Online,7,1799.12,12593.84,Credit Card,CUST01945
TXN008570,26-11-2024,Bluetooth Speaker,Electronics,North,Online,3,9552.09,28656.27,Net Banking,CUST00042
TXN008571,11-06-2024,Tea Powder,Grocery,North,Offline,3,2904.04,8712.12,Cash,CUST01539
TXN008572,05-12-2025,Football,Sports,South,Offline,10,7516.67,75166.7,UPI,CUST02937
TXN008573,31-12-2024,Dumbbells,Sports,East,Online,4,7543.66,30174.64,Net Banking,CUST02615
TXN008574,07-03-2024,Bluetooth Speaker,Electronics,South,Offline,1,7435.92,7435.92,Net Banking,CUST01844
TXN008575,08-11-2024,Bluetooth Speaker,Electronics,South,Offline,10,3250.32,32503.2,Credit Card,CUST01176
TXN008576,24-01-2024,Sunscreen,Beauty,South,Offline,2,3229.01,6458.02,UPI,CUST03668
TXN008577,18-01-2024,Wheat Flour,Grocery,South,Offline,5,3131.12,15655.6,Net Banking,CUST02565
TXN008578,10-09-2024,Football,Sports,East,Offline,9,7997.79,71980.11,Net Banking,CUST01273
TXN008579,19-06-2024,Coffee Table,Furniture,East,Offline,4,4065.55,16262.2,UPI,CUST03050
TXN008580,27-11-2024,Laptop,Electronics,South,Online,1,6441.7,6441.7,Credit Card,CUST00622
TXN008581,13-03-2025,Lipstick,Beauty,South,Offline,10,6224.69,62246.9,Net Banking,CUST01538
TXN008582,17-05-2024,Dining Table,Furniture,North,Online,8,7898.29,63186.32,Cash,CUST03479
TXN008583,05-11-2024,Badminton Racket,Sports,East,Offline,6,9621.46,57728.76,Net Banking,CUST00424
TXN008584,01-11-2024,Tea Powder,Grocery,West,Online,2,8492.28,16984.56,Credit Card,CUST03352
TXN008585,27-11-2025,Tea Powder,Grocery,South,Offline,8,2825.11,22600.88,Cash,CUST00699
TXN008586,26-06-2024,Sunscreen,Beauty,South,Offline,8,217.19,1737.52,UPI,CUST01094
TXN008587,11-11-2024,Pulses Pack,Grocery,East,Offline,10,3036.07,30360.7,Cash,CUST00932
TXN008588,09-09-2025,Tablet,Electronics,East,Online,9,9167.99,82511.91,Credit Card,CUST02921
TXN008589,17-06-2025,Shampoo,Beauty,North,Offline,8,1099.87,8798.96,Credit Card,CUST01913
TXN008590,02-02-2024,Football,Sports,East,Online,3,9303.82,27911.46,Cash,CUST00617
TXN008591,09-12-2024,Sunscreen,Beauty,North,Online,6,2222.86,13337.16,Credit Card,CUST02948
TXN008592,22-10-2024,Headphones,Electronics,South,Offline,7,6998.87,48992.09,Cash,CUST01744
TXN008593,29-07-2025,Bookshelf,Furniture,South,Online,10,134.95,1349.5,Credit Card,CUST02110
TXN008594,15-07-2025,Wardrobe,Furniture,North,Online,2,8355.83,16711.66,Cash,CUST02607
TXN008595,14-05-2024,Laptop,Electronics,North,Online,3,7838.45,23515.35,Cash,CUST03529
TXN008596,09-12-2024,Wardrobe,Furniture,North,Online,8,9832.68,78661.44,Net Banking,CUST02747
TXN008597,03-04-2024,Lipstick,Beauty,East,Online,5,9182.22,45911.1,Credit Card,CUST03578
TXN008598,17-06-2025,Dumbbells,Sports,South,Offline,7,5119.12,35833.84,Cash,CUST03303
TXN008599,25-09-2025,Tablet,Electronics,North,Online,7,374.02,2618.14,Cash,CUST03972
TXN008600,28-05-2025,Wardrobe,Furniture,North,Offline,5,9931.34,49656.7,Credit Card,CUST01992
TXN008601,28-05-2024,Cricket Bat,Sports,East,Online,3,2168.03,6504.09,UPI,CUST01074
TXN008602,25-07-2025,Dumbbells,Sports,West,Offline,7,5091.55,35640.85,Credit Card,CUST02492
TXN008603,21-11-2024,Office Chair,Furniture,North,Offline,6,8235.2,49411.2,Credit Card,CUST03509
TXN008604,25-02-2025,Wardrobe,Furniture,South,Online,1,3528.87,3528.87,Credit Card,CUST02146
TXN008605,17-12-2025,Office Chair,Furniture,West,Online,10,6450.99,64509.9,Cash,CUST02893
TXN008606,05-04-2024,Rice Bag,Grocery,South,Online,10,6887.3,68873,UPI,CUST02982
TXN008607,14-10-2025,Rice Bag,Grocery,West,Offline,2,3310.13,6620.26,Cash,CUST00035
TXN008608,08-01-2024,Saree,Clothing,North,Online,2,8002.91,16005.82,Cash,CUST02538
TXN008609,05-03-2025,Running Shoes,Sports,South,Online,1,6966.69,6966.69,Net Banking,CUST01912
TXN008610,01-12-2025,Bookshelf,Furniture,East,Offline,6,7883.12,47298.72,UPI,CUST01580
TXN008611,21-05-2024,Shampoo,Beauty,North,Offline,7,3155.96,22091.72,Net Banking,CUST03472
TXN008612,21-12-2025,Cricket Bat,Sports,North,Offline,8,5151.27,41210.16,UPI,CUST02538
TXN008613,16-12-2025,Hair Oil,Beauty,East,Offline,2,6063.13,12126.26,Cash,CUST02403
TXN008614,16-11-2024,Running Shoes,Sports,East,Offline,7,275.15,1926.05,Credit Card,CUST03365
TXN008615,11-05-2024,Pulses Pack,Grocery,South,Online,6,7358.68,44152.08,Cash,CUST00954
TXN008616,09-04-2024,Wardrobe,Furniture,West,Online,9,4734.51,42610.59,Cash,CUST00979
TXN008617,20-08-2024,Headphones,Electronics,North,Offline,8,9255.63,74045.04,Net Banking,CUST02722
TXN008618,01-10-2025,Perfume,Beauty,South,Online,7,9399.97,65799.79,Cash,CUST00232
TXN008619,04-06-2025,Laptop,Electronics,East,Offline,3,8979.24,26937.72,Net Banking,CUST02030
TXN008620,24-06-2024,Sweater,Clothing,North,Offline,2,3478.55,6957.1,Net Banking,CUST00148
TXN008621,26-07-2024,Dining Table,Furniture,North,Online,8,8089.88,64719.04,Cash,CUST02720
TXN008622,21-02-2024,Smartwatch,Electronics,North,Offline,1,3412.08,3412.08,Credit Card,CUST02673
TXN008623,12-08-2024,Face Wash,Beauty,North,Offline,4,6295.58,25182.32,UPI,CUST02010
TXN008624,18-01-2025,Television,Electronics,West,Offline,9,9582.65,86243.85,Credit Card,CUST02310
TXN008625,30-09-2025,Shampoo,Beauty,South,Online,7,9355.49,65488.43,Credit Card,CUST01032
TXN008626,21-11-2025,Laptop,Electronics,North,Online,6,4243.7,25462.2,Cash,CUST02662
TXN008627,12-02-2025,Sofa,Furniture,South,Offline,4,7088.79,28355.16,Cash,CUST01415
TXN008628,29-10-2024,Television,Electronics,South,Offline,2,2831.8,5663.6,Credit Card,CUST01578
TXN008629,25-07-2025,Saree,Clothing,West,Offline,7,7648.58,53540.06,Credit Card,CUST03756
TXN008630,01-10-2025,T-Shirt,Clothing,East,Online,3,2857.08,8571.24,Cash,CUST00375
TXN008631,30-04-2025,Rice Bag,Grocery,North,Offline,4,4347.43,17389.72,Net Banking,CUST00992
TXN008632,25-04-2024,Perfume,Beauty,North,Online,2,1131.52,2263.04,Credit Card,CUST00419
TXN008633,12-12-2025,Badminton Racket,Sports,West,Offline,10,8865.29,88652.9,Net Banking,CUST00030
TXN008634,14-08-2025,Dumbbells,Sports,East,Offline,4,8667.57,34670.28,UPI,CUST01491
TXN008635,12-04-2024,Jeans,Clothing,East,Online,10,5431.64,54316.4,Net Banking,CUST00797
TXN008636,06-12-2024,Yoga Mat,Sports,East,Online,4,194.66,778.64,Net Banking,CUST03556
TXN008637,30-12-2024,Pulses Pack,Grocery,South,Offline,6,2567.48,15404.88,Net Banking,CUST00148
TXN008638,14-09-2025,Wheat Flour,Grocery,West,Online,6,4194.44,25166.64,UPI,CUST00279
TXN008639,21-03-2025,Smartwatch,Electronics,East,Online,2,7781.19,15562.38,Cash,CUST01229
TXN008640,28-09-2024,Dress,Clothing,East,Offline,6,8425.6,50553.6,Cash,CUST01003
TXN008641,21-05-2024,Spices Pack,Grocery,North,Online,6,2623.27,15739.62,UPI,CUST00750
TXN008642,07-06-2024,Office Chair,Furniture,West,Online,8,832.61,6660.88,Credit Card,CUST03994
TXN008643,07-10-2025,Camera,Electronics,North,Offline,2,6740.94,13481.88,UPI,CUST02762
TXN008644,14-06-2025,Cooking Oil,Grocery,South,Online,3,6412.03,19236.09,UPI,CUST01324
TXN008645,16-07-2024,Cricket Bat,Sports,West,Online,7,4395.59,30769.13,Cash,CUST03515
TXN008646,02-10-2024,Face Cream,Beauty,East,Online,7,5465.82,38260.74,Net Banking,CUST00172
TXN008647,08-03-2024,Cooking Oil,Grocery,East,Offline,2,5378.17,10756.34,UPI,CUST02648
TXN008648,22-04-2025,Office Chair,Furniture,East,Online,1,3245.61,3245.61,Credit Card,CUST02631
TXN008649,02-04-2024,Shampoo,Beauty,West,Online,7,3061.51,21430.57,Credit Card,CUST00908
TXN008650,08-06-2024,Cooking Oil,Grocery,North,Offline,6,8746.97,52481.82,Credit Card,CUST02063
TXN008651,14-08-2025,Sweater,Clothing,South,Offline,5,9586.98,47934.9,UPI,CUST00751
TXN008652,28-12-2025,Jacket,Clothing,North,Online,8,4806.08,38448.64,UPI,CUST03177
TXN008653,03-07-2024,Kurta,Clothing,South,Online,7,2950,20650,UPI,CUST00989
TXN008654,18-12-2024,Tablet,Electronics,North,Offline,7,1430.12,10010.84,Cash,CUST01323
TXN008655,17-12-2024,Shorts,Clothing,North,Offline,9,5051.67,45465.03,Cash,CUST03008
TXN008656,13-10-2025,Running Shoes,Sports,East,Online,5,4770.21,23851.05,UPI,CUST01121
TXN008657,23-09-2025,Yoga Mat,Sports,North,Online,10,7612.95,76129.5,Cash,CUST00507
TXN008658,12-03-2024,T-Shirt,Clothing,West,Online,2,9003.23,18006.46,Cash,CUST03503
TXN008659,13-03-2025,Camera,Electronics,South,Online,6,9461.72,56770.32,Net Banking,CUST00848
TXN008660,26-11-2025,Smartphone,Electronics,West,Online,4,9837.97,39351.88,Credit Card,CUST01791
TXN008661,29-11-2024,Jeans,Clothing,East,Online,8,2905.98,23247.84,Net Banking,CUST00310
TXN008662,10-01-2024,Office Chair,Furniture,North,Online,5,7854.59,39272.95,Cash,CUST00235
TXN008663,08-07-2025,Sugar,Grocery,South,Offline,9,9552.78,85975.02,Cash,CUST01289
TXN008664,01-08-2024,Football,Sports,South,Online,3,8772.94,26318.82,Credit Card,CUST03157
TXN008665,03-09-2024,Football,Sports,South,Offline,7,5772.8,40409.6,UPI,CUST02325
TXN008666,27-11-2025,Bookshelf,Furniture,North,Online,1,3690.91,3690.91,UPI,CUST00211
TXN008667,23-04-2025,Jacket,Clothing,North,Offline,10,967.1,9671,Credit Card,CUST02709
TXN008668,20-10-2025,Badminton Racket,Sports,East,Offline,8,1739.75,13918,Credit Card,CUST01493
TXN008669,09-07-2024,Jacket,Clothing,East,Offline,7,1548.96,10842.72,Credit Card,CUST01393
TXN008670,04-02-2024,Rice Bag,Grocery,East,Online,1,223.76,223.76,UPI,CUST00188
TXN008671,02-05-2025,Bed Frame,Furniture,West,Online,3,4841.87,14525.61,UPI,CUST02100
TXN008672,24-11-2024,Running Shoes,Sports,West,Online,8,5188.94,41511.52,UPI,CUST02069
TXN008673,27-04-2025,Tennis Ball,Sports,South,Online,5,625.84,3129.2,UPI,CUST00954
TXN008674,07-07-2025,Sugar,Grocery,South,Offline,8,9092.56,72740.48,Credit Card,CUST03584
TXN008675,07-05-2025,Face Wash,Beauty,West,Offline,10,8187.68,81876.8,Net Banking,CUST03369
TXN008676,24-05-2024,Tennis Ball,Sports,East,Online,7,4489.24,31424.68,Cash,CUST02906
TXN008677,11-08-2025,Running Shoes,Sports,North,Offline,6,8276.85,49661.1,Cash,CUST00764
TXN008678,16-07-2024,Bookshelf,Furniture,West,Online,4,6434.47,25737.88,UPI,CUST03989
TXN008679,18-09-2025,Perfume,Beauty,East,Online,5,582.39,2911.95,Credit Card,CUST01541
TXN008680,24-05-2024,Yoga Mat,Sports,West,Offline,5,3158.48,15792.4,UPI,CUST02207
TXN008681,30-04-2025,Sugar,Grocery,North,Offline,10,7350.57,73505.7,UPI,CUST00498
TXN008682,28-05-2025,Football,Sports,South,Online,9,5843.14,52588.26,Cash,CUST02401
TXN008683,16-07-2024,T-Shirt,Clothing,South,Offline,5,2994.55,14972.75,Cash,CUST01949
TXN008684,29-12-2024,Dining Table,Furniture,North,Online,10,9657.12,96571.2,Credit Card,CUST03130
TXN008685,25-12-2024,Dining Table,Furniture,North,Online,1,7615.61,7615.61,Credit Card,CUST00209
TXN008686,11-07-2025,Badminton Racket,Sports,South,Online,8,8704.34,69634.72,Cash,CUST02713
TXN008687,27-06-2024,Tea Powder,Grocery,South,Online,4,9617.58,38470.32,Credit Card,CUST00546
TXN008688,26-04-2024,Lipstick,Beauty,West,Offline,4,493.21,1972.84,Credit Card,CUST02093
TXN008689,19-12-2024,Badminton Racket,Sports,South,Offline,5,2316.06,11580.3,Net Banking,CUST00093
TXN008690,25-10-2024,Badminton Racket,Sports,West,Online,7,1460.62,10224.34,Cash,CUST03820
TXN008691,25-03-2025,Lipstick,Beauty,East,Offline,1,6907.75,6907.75,UPI,CUST02926
TXN008692,20-04-2025,Smartphone,Electronics,South,Offline,2,8477.27,16954.54,Credit Card,CUST00346
TXN008693,22-08-2025,Tablet,Electronics,West,Offline,8,9975.39,79803.12,Cash,CUST01830
TXN008694,15-09-2024,Pulses Pack,Grocery,South,Online,9,9749.34,87744.06,UPI,CUST01593
TXN008695,19-03-2024,Camera,Electronics,East,Online,8,4623.26,36986.08,UPI,CUST02539
TXN008696,05-05-2024,Sugar,Grocery,North,Offline,9,8929.79,80368.11,Credit Card,CUST00903
TXN008697,05-09-2025,Television,Electronics,West,Offline,1,3008.48,3008.48,Cash,CUST01167
TXN008698,18-10-2025,Bluetooth Speaker,Electronics,South,Online,4,2445.17,9780.68,Credit Card,CUST02179
TXN008699,21-11-2025,Jeans,Clothing,South,Offline,3,5850.53,17551.59,Cash,CUST00962
TXN008700,08-04-2025,Sweater,Clothing,South,Online,10,6663.51,66635.1,Cash,CUST02972
TXN008701,18-09-2025,Sofa,Furniture,West,Online,8,3045.16,24361.28,UPI,CUST00603
TXN008702,05-09-2025,Smartphone,Electronics,West,Offline,10,8692.93,86929.3,Cash,CUST03918
TXN008703,10-01-2025,Spices Pack,Grocery,East,Online,10,6851.75,68517.5,Credit Card,CUST01703
TXN008704,04-09-2024,Face Cream,Beauty,West,Online,8,5097.86,40782.88,Credit Card,CUST02567
TXN008705,23-05-2025,Television,Electronics,North,Online,10,2826.78,28267.8,Net Banking,CUST00414
TXN008706,30-05-2024,Lipstick,Beauty,South,Online,3,1969.28,5907.84,Cash,CUST02805
TXN008707,07-03-2025,Smartwatch,Electronics,East,Online,6,4086.57,24519.42,Cash,CUST00358
TXN008708,25-10-2024,Headphones,Electronics,East,Offline,4,9933.28,39733.12,Cash,CUST03311
TXN008709,16-10-2024,Headphones,Electronics,South,Offline,2,4720.78,9441.56,Net Banking,CUST02236
TXN008710,13-04-2024,Dress,Clothing,West,Online,4,2828.85,11315.4,UPI,CUST01051
TXN008711,20-05-2024,Shampoo,Beauty,West,Online,8,6835.9,54687.2,Cash,CUST03792
TXN008712,01-02-2025,Jeans,Clothing,North,Online,8,4210.01,33680.08,Net Banking,CUST01387
TXN008713,24-03-2025,Camera,Electronics,South,Online,2,6921.68,13843.36,Cash,CUST01674
TXN008714,11-08-2024,Sofa,Furniture,West,Online,5,1953.84,9769.2,Cash,CUST01546
TXN008715,28-10-2025,Laptop,Electronics,North,Online,1,7501.23,7501.23,Net Banking,CUST03926
TXN008716,16-10-2024,Office Chair,Furniture,West,Online,1,6860.78,6860.78,UPI,CUST03099
TXN008717,06-03-2024,Shampoo,Beauty,North,Offline,6,1331.87,7991.22,Cash,CUST02444
TXN008718,10-11-2024,Wheat Flour,Grocery,West,Offline,1,6283.65,6283.65,Credit Card,CUST03054
TXN008719,07-06-2025,Perfume,Beauty,West,Online,4,1778.17,7112.68,Credit Card,CUST02916
TXN008720,24-01-2025,Sugar,Grocery,East,Offline,4,8682.97,34731.88,Credit Card,CUST01451
TXN008721,10-12-2025,Camera,Electronics,East,Online,4,8120.29,32481.16,UPI,CUST02051
TXN008722,30-06-2025,Headphones,Electronics,East,Offline,6,9225.41,55352.46,UPI,CUST00552
TXN008723,27-09-2024,Running Shoes,Sports,West,Online,9,4778.06,43002.54,Credit Card,CUST00054
TXN008724,14-04-2024,Rice Bag,Grocery,East,Offline,2,1125.58,2251.16,Credit Card,CUST03634
TXN008725,08-03-2024,Shampoo,Beauty,South,Online,1,5943.5,5943.5,Cash,CUST01742
TXN008726,07-12-2025,Smartphone,Electronics,West,Offline,8,2747.98,21983.84,Net Banking,CUST03524
TXN008727,22-12-2025,Dumbbells,Sports,South,Online,4,2913.39,11653.56,Credit Card,CUST00430
TXN008728,22-03-2025,Dress,Clothing,North,Online,6,3696.42,22178.52,UPI,CUST02361
TXN008729,31-01-2024,Yoga Mat,Sports,South,Offline,8,925.44,7403.52,Net Banking,CUST00440
TXN008730,23-11-2024,Bookshelf,Furniture,North,Offline,5,2433.3,12166.5,Credit Card,CUST02922
TXN008731,25-09-2024,Tea Powder,Grocery,South,Online,2,8118.87,16237.74,Cash,CUST01333
TXN008732,29-06-2025,Running Shoes,Sports,South,Online,10,6203.72,62037.2,Credit Card,CUST01590
TXN008733,26-07-2024,Dining Table,Furniture,East,Online,7,1658.99,11612.93,UPI,CUST02099
TXN008734,18-05-2024,Sofa,Furniture,East,Offline,3,795.8,2387.4,Credit Card,CUST02211
TXN008735,22-04-2024,Laptop,Electronics,South,Online,4,6974.11,27896.44,Credit Card,CUST01167
TXN008736,03-05-2025,Bluetooth Speaker,Electronics,West,Offline,9,9490.92,85418.28,Net Banking,CUST03143
TXN008737,01-05-2025,T-Shirt,Clothing,West,Online,7,5732.73,40129.11,Credit Card,CUST03437
TXN008738,16-06-2025,Bluetooth Speaker,Electronics,North,Online,8,2493.82,19950.56,UPI,CUST00938
TXN008739,25-03-2024,Cricket Bat,Sports,North,Offline,4,2833.89,11335.56,Net Banking,CUST02898
TXN008740,17-04-2025,Coffee Table,Furniture,South,Online,2,9841.17,19682.34,UPI,CUST03785
TXN008741,04-06-2024,Shampoo,Beauty,South,Online,10,9605.34,96053.4,UPI,CUST01533
TXN008742,02-05-2025,Spices Pack,Grocery,West,Online,1,7230.93,7230.93,Credit Card,CUST01700
TXN008743,16-07-2025,Badminton Racket,Sports,East,Offline,5,2284.89,11424.45,Credit Card,CUST03449
TXN008744,11-07-2025,T-Shirt,Clothing,East,Offline,8,4189.46,33515.68,Cash,CUST00671
TXN008745,08-08-2025,Coffee Table,Furniture,North,Online,2,3765.36,7530.72,Cash,CUST03962
TXN008746,22-09-2025,Headphones,Electronics,South,Online,8,2014.27,16114.16,Net Banking,CUST01639
TXN008747,01-07-2024,Television,Electronics,West,Offline,3,2659.36,7978.08,UPI,CUST01861
TXN008748,13-01-2024,Running Shoes,Sports,South,Offline,5,3710.21,18551.05,Net Banking,CUST00266
TXN008749,18-03-2025,Dress,Clothing,West,Offline,3,4406.5,13219.5,UPI,CUST02762
TXN008750,08-01-2025,Coffee Table,Furniture,South,Offline,8,4136.82,33094.56,Cash,CUST00455
TXN008751,15-06-2024,Smartphone,Electronics,North,Offline,6,6895.28,41371.68,UPI,CUST03836
TXN008752,06-09-2024,Tablet,Electronics,East,Offline,5,2072.18,10360.9,Credit Card,CUST02175
TXN008753,14-04-2025,Saree,Clothing,East,Offline,6,6099.35,36596.1,Credit Card,CUST00931
TXN008754,26-12-2024,Badminton Racket,Sports,West,Offline,3,2030.18,6090.54,UPI,CUST01027
TXN008755,21-07-2025,Dress,Clothing,West,Online,2,7464.57,14929.14,Cash,CUST00151
TXN008756,10-02-2025,Saree,Clothing,East,Online,9,4368.63,39317.67,Credit Card,CUST02227
TXN008757,04-08-2024,Badminton Racket,Sports,North,Offline,4,2843.02,11372.08,UPI,CUST03856
TXN008758,26-05-2025,Hair Oil,Beauty,East,Online,9,2919.79,26278.11,Credit Card,CUST03105
TXN008759,03-06-2025,Wardrobe,Furniture,East,Offline,9,8790.66,79115.94,Net Banking,CUST03208
TXN008760,07-01-2024,Wardrobe,Furniture,East,Online,2,5515.27,11030.54,Net Banking,CUST00898
TXN008761,12-05-2024,Dress,Clothing,North,Online,10,9173.46,91734.6,Cash,CUST02521
TXN008762,28-02-2025,Dress,Clothing,West,Offline,5,356.05,1780.25,UPI,CUST03963
TXN008763,03-08-2025,Hair Oil,Beauty,West,Online,4,9672.36,38689.44,Credit Card,CUST01826
TXN008764,26-11-2025,Dumbbells,Sports,West,Online,6,7479.25,44875.5,Cash,CUST01337
TXN008765,16-07-2025,Shorts,Clothing,East,Offline,9,5408.9,48680.1,UPI,CUST03870
TXN008766,21-09-2025,Sofa,Furniture,North,Offline,7,4932.7,34528.9,Net Banking,CUST01233
TXN008767,16-05-2024,Saree,Clothing,West,Online,1,4209.27,4209.27,Net Banking,CUST01201
TXN008768,19-04-2025,Tablet,Electronics,South,Online,5,8363.62,41818.1,Cash,CUST03968
TXN008769,04-10-2024,Sunscreen,Beauty,East,Online,10,2986.08,29860.8,UPI,CUST01815
TXN008770,08-03-2025,Dress,Clothing,South,Offline,10,5765.55,57655.5,Credit Card,CUST02091
TXN008771,20-01-2024,Wardrobe,Furniture,South,Online,2,2513.01,5026.02,Cash,CUST00816
TXN008772,09-04-2025,Pulses Pack,Grocery,East,Offline,10,1173.82,11738.2,Cash,CUST03021
TXN008773,19-05-2025,Running Shoes,Sports,South,Online,6,4606.55,27639.3,Net Banking,CUST00887
TXN008774,12-04-2024,Smartphone,Electronics,West,Offline,2,9782.09,19564.18,Net Banking,CUST00681
TXN008775,05-07-2024,Office Chair,Furniture,South,Offline,2,9993.84,19987.68,Cash,CUST01021
TXN008776,01-06-2024,Jacket,Clothing,East,Online,4,8264.37,33057.48,Net Banking,CUST02525
TXN008777,18-10-2025,Face Cream,Beauty,South,Offline,1,8818.4,8818.4,Cash,CUST02523
TXN008778,11-11-2024,Bluetooth Speaker,Electronics,South,Online,5,978.35,4891.75,Net Banking,CUST02284
TXN008779,14-12-2024,Sunscreen,Beauty,North,Offline,4,7287.48,29149.92,Cash,CUST02564
TXN008780,09-02-2024,Dining Table,Furniture,North,Online,6,2297.76,13786.56,Net Banking,CUST03448
TXN008781,19-10-2024,Football,Sports,West,Online,9,753.43,6780.87,Cash,CUST01930
TXN008782,29-09-2025,Tennis Ball,Sports,West,Offline,6,4120.76,24724.56,Cash,CUST03559
TXN008783,17-08-2024,Badminton Racket,Sports,East,Offline,3,3943.08,11829.24,UPI,CUST03495
TXN008784,10-11-2025,Wardrobe,Furniture,West,Online,10,3816.73,38167.3,UPI,CUST02980
TXN008785,10-08-2025,Running Shoes,Sports,East,Offline,9,8440.68,75966.12,Credit Card,CUST01970
TXN008786,10-04-2024,Dining Table,Furniture,West,Offline,4,4869.31,19477.24,Credit Card,CUST02993
TXN008787,22-05-2024,Cooking Oil,Grocery,South,Online,8,1191.2,9529.6,Cash,CUST00790
TXN008788,15-07-2025,Shorts,Clothing,East,Offline,9,1037.93,9341.37,UPI,CUST00629
TXN008789,01-11-2024,Lipstick,Beauty,East,Online,6,4591.09,27546.54,Credit Card,CUST01501
TXN008790,14-11-2024,Jeans,Clothing,East,Online,6,4787.07,28722.42,Net Banking,CUST00376
TXN008791,13-11-2024,Office Chair,Furniture,East,Online,6,4631.53,27789.18,Net Banking,CUST02477
TXN008792,15-07-2025,Dining Table,Furniture,East,Offline,3,1710.68,5132.04,Cash,CUST00452
TXN008793,14-01-2024,Perfume,Beauty,North,Offline,6,3475.82,20854.92,Cash,CUST01663
